evid,evid_ref,avg_picktime_SNR,grade_new,isol_or_rpt,avg_temp_Regolith_K,avg_temp_Rock_K,avg_interval_day,avg_PGV,avg_duration_s,avg_emergence_s,theta_mean_lag_deg,theta_sd_lag_deg,theta_mean_snr_deg,theta_sd_snr_deg
761228-18-M1,761228-18-M1,1976-12-28 18:30:10.933402,AA,repeating,331.4470587888296,284.9870587888296,17.278772377337965,0.005731061962063,284.9870587888296,4.840307,75.99129703902443,1.0073080747542085,98.1136023499476,0.0429042129163565
761231-01-M1,761231-06-M1,1976-12-31 01:03:22.358392,AA,repeating,375.6933123543704,338.6286372961185,19.551821277685185,0.0394248507899562,338.6286372961185,5.63639525,129.51100550912693,0.6569507970405585,100.30911054147482,0.8298950793049403
761231-06-M1,761231-06-M1,1976-12-31 06:33:27.950000,AA,repeating,378.3079792592593,342.39696888888886,19.78105266203704,0.0498735116346245,342.39696888888886,6.90841925,71.321748696886,0.6639337668581644,90.12067108193372,0.3148138075459439
761231-16-M1,761231-06-M1,1976-12-31 16:19:37.338628,AA,repeating,382.2946523224889,348.3977538708148,20.18810577115741,0.058256089015194,348.3977538708148,13.357144,38.73052989431982,0.5700227170783729,76.38243937737691,0.4456163518062651
770103-05-M1,761006-15-M2,1977-01-03 05:38:11.400000,AA,repeating,389.83816,367.3706133333334,22.742666666666672,0.0120796814696243,367.3706133333334,7.27347025,109.26348448173054,0.0037123139469583,100.40106725297,0.0413674568964753
770104-23-M1,761008-07-M1,1977-01-04 23:22:51.699111,BB,repeating,378.3740949201778,363.8220474600889,24.4820219804514,0.0139555803898612,363.8220474600889,8.752836,48.43829524966904,60.301951250635376,20.02498459898269,205.02470330167856
770105-08-M1,770305-12-M2,1977-01-05 08:08:31.923668,AA,repeating,374.1074927899259,361.4744956739555,24.84707087578704,0.0143561520427644,361.4744956739555,10.142433,90.09474358235296,0.0410688064974386,86.69730079785131,0.2880519794911075
770111-11-M3,770111-11-M3,1977-01-11 11:32:15.558333,AA,repeating,112.14260876546666,255.48260876546664,1.3635481288541669,0.0189213744308077,255.48260876546664,6.1882665,59.67923389836524,0.5596315279981681,65.39439623664545,0.6665557190422291
770111-13-M1,770311-17-M1,1977-01-11 13:09:34.845173,AA,repeating,111.5789026512889,254.88705309317035,1.4311324672800927,0.0090846154671403,254.88705309317035,6.975085999999999,89.75522096763355,122.63532274928043,84.94499086793962,3.0833629230753483
770111-14-M2,761213-00-M1,1977-01-11 14:24:25.198873,AA,repeating,111.15976010017778,254.43138678354072,1.4831041536226852,0.0222575222679798,254.43138678354072,6.347705,58.08432242703915,0.2741682802478591,105.69261043980744,0.9721520381454688
